Date,Ticker,Close,Volume,RSI,StochK,BBLower,BBUpper,DonchLower,DonchUpper,WilliamsR,FearGreed,Patterns,Score,Opinion,ATR,StopLoss,TakeProfit,TrailingStop,TrailingStart,MACD,MACDSignal,MACDHistogram,SMA20,EMA20,SMA50,SMA200,VolumeRatio,TrendRegime,ConfluenceRatio
2026-05-18,ABCL,4.16,11078127,46.85,21.39,3.60,5.30,3.76,5.63,-78.61,28,,205.03,HOLD,0.36,3.61,5.25,3.61,4.34,0.39,0.41,-0.01,4.45,4.41,3.90,4.14,1.14,uptrend,0.00
2026-05-18,BE,258.71,10446676,53.03,15.90,213.68,318.69,216.04,310.00,-84.10,28,,198.10,HOLD,23.60,223.30,329.52,223.30,270.51,28.33,39.98,-11.66,266.19,260.41,202.09,128.09,1.01,uptrend,0.00
2026-05-18,BMNR,18.73,42656258,36.71,8.49,19.62,23.93,18.29,23.47,-91.51,28,DoubleTop|HeadAndShoulders,229.43,HOLD,1.36,16.70,22.80,16.70,19.41,-0.10,0.15,-0.25,21.78,21.46,21.31,34.14,1.19,downtrend,0.00
2026-05-18,CIEN,524.53,2318317,50.92,43.07,468.77,602.62,461.07,598.84,-56.93,28,,84.30,HOLD,35.19,471.74,630.11,471.74,542.13,32.73,27.04,5.69,535.69,535.00,465.38,263.02,1.14,uptrend,0.00
2026-05-18,DLO,11.52,6553282,35.65,22.86,11.63,14.81,10.64,14.49,-77.14,28,,295.82,HOLD,0.67,10.51,13.54,10.51,11.86,-0.30,0.07,-0.38,13.22,12.89,12.84,13.52,2.74,downtrend,0.00
2026-05-18,DNA,7.37,921395,41.71,5.76,6.75,10.35,7.17,10.64,-94.24,28,DoubleBottom|DoubleTop,319.99,HOLD,0.75,6.25,9.61,6.25,7.74,0.58,0.75,-0.17,8.55,8.33,7.53,9.83,0.69,downtrend,0.00
2026-05-18,GEV,1012.25,3108435,46.28,22.10,997.73,1159.25,980.14,1181.95,-77.90,28,DoubleBottom|HeadAndShoulders,265.14,HOLD,48.05,940.18,1156.40,940.18,1036.27,8.47,40.87,-32.41,1078.49,1050.86,970.94,733.59,1.14,uptrend,0.00
2026-05-18,GLW,178.55,13747089,51.59,47.75,141.83,212.05,148.17,211.79,-52.25,28,,102.08,HOLD,13.37,158.50,218.65,158.50,185.23,10.13,4.74,5.39,176.94,180.22,158.07,107.44,0.94,uptrend,0.00
2026-05-18,GOOGL,396.94,26290651,70.30,81.88,326.64,425.09,331.35,408.61,-18.12,28,,182.58,HOLD,10.02,381.91,427.00,381.91,401.95,27.67,27.07,0.59,375.87,377.43,334.71,292.33,0.94,uptrend,0.00
2026-05-18,INTC,108.17,144148961,61.66,47.57,61.38,138.01,64.98,132.75,-52.43,28,,125.00,HOLD,8.01,96.15,132.20,96.15,112.18,20.92,19.98,0.94,99.70,101.04,70.79,45.23,0.90,uptrend,0.00
2026-05-18,IONQ,49.31,31520616,54.12,49.24,38.91,58.12,39.76,59.15,-50.76,28,,111.13,HOLD,4.39,42.73,62.48,42.73,51.50,4.50,5.11,-0.61,48.52,48.53,39.25,47.02,0.97,uptrend,0.00
2026-05-18,OPEN,4.28,25524128,33.54,6.98,4.30,5.93,4.18,6.00,-93.02,28,,384.83,HOLD,0.35,3.76,5.32,3.76,4.45,-0.17,0.14,-0.31,5.12,4.90,4.98,5.97,0.67,downtrend,0.00
2026-05-18,PLTR,135.14,31762399,45.02,30.59,128.70,149.81,128.75,152.68,-69.41,28,,156.11,HOLD,6.01,126.13,153.16,126.13,138.14,-2.92,-1.33,-1.59,139.25,137.89,143.96,163.24,0.72,downtrend,0.00
2026-05-18,POET,14.21,74042011,57.52,54.29,4.08,18.53,6.37,20.81,-45.71,28,,135.00,HOLD,2.37,10.65,21.32,10.65,15.40,1.82,1.11,0.72,11.31,11.78,8.40,6.70,0.99,uptrend,0.00
2026-05-18,TSLA,409.99,51738111,52.68,49.07,352.27,452.12,364.02,453.40,-50.93,28,,125.00,HOLD,17.16,384.25,461.47,384.25,418.57,20.09,14.96,5.13,402.19,408.32,387.04,407.90,0.87,uptrend,0.00
2026-05-18,UPST,27.94,5308348,43.05,24.54,26.35,35.21,26.22,35.80,-75.46,28,,226.40,HOLD,1.90,25.09,33.65,25.09,28.89,-1.67,-0.15,-1.52,30.78,29.72,28.92,44.37,1.12,downtrend,0.00
